"190715_nuc147unfolding_260 (3B260).X","190715_nuc147unfolding_260 (3B260).Y"190715_nuc147unfolding_260 (3B260).C","190715_nuc147unfolding_260 (3A260).X","190715_nuc147unfolding_260 (3A260).Y"190715_nuc147unfolding_260 (3A260).C","190715_nuc147unfolding_260 (2B260).X","190715_nuc147unfolding_260 (2B260).Y"190715_nuc147unfolding_260 (2B260).C","190715_nuc147unfolding_260 (2A260).X","190715_nuc147unfolding_260 (2A260).Y"190715_nuc147unfolding_260 (2A260).C","190715_nuc147unfolding_260 (1B260).X","190715_nuc147unfolding_260 (1B260).Y"190715_nuc147unfolding_260 (1B260).C","190715_nuc147unfolding_260 (1A260).X","190715_nuc147unfolding_260 (1A260).Y"190715_nuc147unfolding_260 (1A260).C"
"10.56582","30.20000","1.5042e-01","9.94020","30.20000","1.5042e-01","8.96520","30.20000","1.5042e-01","7.98391","30.20000","1.5042e-01","7.05223","30.20000","1.5042e-01","5.73067","30.20000","1.5042e-01"
"10.56895","30.80000","1.5341e-01","9.94235","30.80000","1.5341e-01","8.96824","30.80000","1.5341e-01","7.98789","30.80000","1.5341e-01","7.06196","30.80000","1.5341e-01","5.75791","30.80000","1.5341e-01"
"10.57148","31.40000","1.5640e-01","9.94457","31.40000","1.5640e-01","8.97125","31.40000","1.5640e-01","7.99749","31.40000","1.5640e-01","7.04789","31.40000","1.5640e-01","5.76412","31.40000","1.5640e-01"
"10.57362","32.00000","1.5939e-01","9.94707","32.00000","1.5939e-01","8.97425","32.00000","1.5939e-01","8.00297","32.00000","1.5939e-01","7.05275","32.00000","1.5939e-01","5.78080","32.00000","1.5939e-01"
"10.57533","32.60000","1.6238e-01","9.94982","32.60000","1.6238e-01","8.98263","32.60000","1.6238e-01","8.02357","32.60000","1.6238e-01","7.06227","32.60000","1.6238e-01","5.80528","32.60000","1.6238e-01"
"10.57686","33.20000","1.6537e-01","9.95285","33.20000","1.6537e-01","8.98569","33.20000","1.6537e-01","8.02069","33.20000","1.6537e-01","7.08305","33.20000","1.6537e-01","5.79431","33.20000","1.6537e-01"
"10.57812","33.80000","1.6835e-01","9.95594","33.80000","1.6835e-01","8.98887","33.80000","1.6835e-01","8.01740","33.80000","1.6835e-01","7.09585","33.80000","1.6835e-01","5.76726","33.80000","1.6835e-01"
"10.57963","34.40000","1.7134e-01","9.95904","34.40000","1.7134e-01","8.99217","34.40000","1.7134e-01","8.01145","34.40000","1.7134e-01","7.11181","34.40000","1.7134e-01","5.78005","34.40000","1.7134e-01"
"10.58127","35.00000","1.7433e-01","9.96212","35.00000","1.7433e-01","8.99540","35.00000","1.7433e-01","8.01900","35.00000","1.7433e-01","7.11744","35.00000","1.7433e-01","5.79506","35.00000","1.7433e-01"
"10.58337","35.60000","1.7732e-01","9.96506","35.60000","1.7732e-01","8.99856","35.60000","1.7732e-01","8.02121","35.60000","1.7732e-01","7.12712","35.60000","1.7732e-01","5.76959","35.60000","1.7732e-01"
"10.59173","36.20000","1.8031e-01","9.96802","36.20000","1.8031e-01","9.00141","36.20000","1.8031e-01","8.02064","36.20000","1.8031e-01","7.13757","36.20000","1.8031e-01","5.78018","36.20000","1.8031e-01"
"10.59427","36.80000","1.8330e-01","9.97072","36.80000","1.8330e-01","9.00377","36.80000","1.8330e-01","8.02601","36.80000","1.8330e-01","7.14706","36.80000","1.8330e-01","5.78329","36.80000","1.8330e-01"
"10.59700","37.40000","1.8629e-01","9.98297","37.40000","1.8629e-01","9.00576","37.40000","1.8629e-01","8.01941","37.40000","1.8629e-01","7.14889","37.40000","1.8629e-01","5.80447","37.40000","1.8629e-01"
"10.59903","38.00000","1.8927e-01","9.98505","38.00000","1.8927e-01","9.00751","38.00000","1.8927e-01","8.02174","38.00000","1.8927e-01","7.15875","38.00000","1.8927e-01","5.80621","38.00000","1.8927e-01"
"10.60047","38.60000","1.9226e-01","9.98657","38.60000","1.9226e-01","9.01504","38.60000","1.9226e-01","8.03134","38.60000","1.9226e-01","7.16744","38.60000","1.9226e-01","5.81116","38.60000","1.9226e-01"
"10.60129","39.20000","1.9525e-01","9.98785","39.20000","1.9525e-01","9.01654","39.20000","1.9525e-01","8.02335","39.20000","1.9525e-01","7.17251","39.20000","1.9525e-01","5.78129","39.20000","1.9525e-01"
"10.60143","39.80000","1.9824e-01","9.98881","39.80000","1.9824e-01","9.01785","39.80000","1.9824e-01","8.01384","39.80000","1.9824e-01","7.18682","39.80000","1.9824e-01","5.79266","39.80000","1.9824e-01"
"10.60115","40.40000","2.0123e-01","9.98968","40.40000","2.0123e-01","9.01905","40.40000","2.0123e-01","8.02286","40.40000","2.0123e-01","7.19207","40.40000","2.0123e-01","5.77759","40.40000","2.0123e-01"
"10.60054","41.00000","2.0422e-01","9.99035","41.00000","2.0422e-01","9.02002","41.00000","2.0422e-01","8.02391","41.00000","2.0422e-01","7.19542","41.00000","2.0422e-01","5.77820","41.00000","2.0422e-01"
"10.59964","41.60000","2.0721e-01","9.99079","41.60000","2.0721e-01","9.02073","41.60000","2.0721e-01","8.01231","41.60000","2.0721e-01","7.19979","41.60000","2.0721e-01","5.80492","41.60000","2.0721e-01"
